C 46.89110000 1.30773000 24.63030000
C 44.04980000 1.39088000 24.57870000
C 44.72390000 0.13961800 24.59310000
C 41.88340000 0.22228800 24.51300000
C 44.79630000 2.60049000 24.59030000
C 41.95550000 2.68281000 24.51020000
C 42.62950000 1.43189000 24.53880000
C 39.78980000 1.51335000 24.43040000
C 40.46360000 0.26252900 24.45880000
C 37.62530000 0.34249900 24.32420000
C 44.86870000 5.06105000 24.55970000
C 42.02760000 5.14279000 24.47840000
C 42.70190000 3.89244000 24.52170000
C 39.86170000 3.97333000 24.41250000
C 40.53580000 2.72304000 24.45580000
C 37.69690000 2.80247000 24.32120000
C 38.37070000 1.55227000 24.36300000
C 35.53310000 1.62929000 24.20940000
C 36.20680000 0.37928200 24.24700000
C 33.37010000 0.45272100 24.08660000
C 42.77410000 6.35233000 24.47600000
C 39.93320000 6.43235000 24.36560000
C 40.60790000 5.18300000 24.42350000
C 37.76830000 5.26163000 24.28770000
C 38.44260000 4.01231000 24.34480000
C 35.60430000 4.08863000 24.19040000
C 36.27830000 2.83934000 24.24390000
C 33.44090000 2.91219000 24.08280000
C 34.11490000 1.66303000 24.12850000
C 31.27740000 1.73137000 23.97710000
C 31.95170000 0.48246400 24.01060000
C 29.11330000 0.54575000 23.88680000
C 42.84560000 8.81105000 24.40260000
C 40.00350000 8.88982000 24.29240000
C 40.67950000 7.64188000 24.36310000
C 37.83860000 7.71937000 24.22710000
C 38.51420000 6.47141000 24.29740000
C 35.67450000 6.54676000 24.14250000
C 36.34970000 5.29872000 24.21010000
C 33.51110000 5.37078000 24.04830000
C 34.18600000 4.12263000 24.10930000
C 31.34760000 4.19034000 23.95660000
C 32.02240000 2.94214000 24.00620000
C 29.18340000 3.00500000 23.88040000
C 29.85840000 1.75684000 23.91420000
C 27.01820000 1.81532000 23.83020000
C 27.69350000 0.56724100 23.84520000
C 24.85240000 0.62288400 23.81260000
C 40.74970000 10.09910000 24.27810000
C 37.90660000 10.17510000 24.14570000
C 38.58440000 8.92897000 24.22490000
C 35.74270000 9.00310000 24.07250000
C 36.42000000 7.75677000 24.14980000
C 33.57940000 7.82789000 23.98930000
C 34.25620000 6.58125000 24.06140000
C 31.41620000 6.64823000 23.90890000
C 32.09260000 5.40124000 23.97150000
C 29.25250000 5.46351000 23.84440000
C 29.92860000 4.21622000 23.89300000
C 27.08770000 4.27428000 23.80650000
C 27.76370000 3.02670000 23.83750000
C 24.92220000 3.08215000 23.80160000
C 25.59810000 1.83426000 23.81300000
C 22.75660000 1.88942000 23.83170000
C 23.43220000 0.64118900 23.82280000
C 20.59160000 0.69850600 23.89470000
C 40.81740000 12.55430000 24.17510000
C 37.97120000 12.62870000 24.05390000
C 38.65230000 11.38450000 24.13490000
C 35.80730000 11.45740000 23.99140000
C 36.48790000 10.21300000 24.07110000
C 33.64430000 10.28310000 23.91710000
C 34.32410000 9.03834000 23.99320000
C 31.48170000 9.10464000 23.84450000
C 32.16070000 7.85925000 23.91330000
C 29.31880000 7.92099000 23.78770000
C 29.99710000 6.67495000 23.84520000
C 27.15520000 6.73252000 23.75800000
