Se 1.64246000 2.84483000 51.01090000
Se 4.92631000 2.84421000 50.95060000
W 1.65828000 0.95740800 52.70070000
W 78.72000000 3.82844000 52.67040000
W 3.31558000 3.82786000 52.63980000
W 4.97281000 0.95744500 52.63980000
Se 1.67420000 2.89930000 54.34740000
Se 3.34797000 0.00025240 54.34740000
Se 5.01964000 2.89809000 54.28610000
Se 3.28388000 5.68787000 50.92170000
Se 4.92377000 8.52817000 50.77950000
W 80.37730000 6.69548000 52.58110000
W 82.03169000 9.55549000 52.43910000
W 4.96997000 6.69310000 52.52180000
Se 3.34582000 5.79318000 54.25670000
Se 5.01149000 8.67606000 54.11250000
W 83.68165000 12.40660000 52.25580000
Se 8.20749000 2.84320000 50.83390000
Se 9.84750000 0.00002526 50.77950000
Se 11.48570000 2.84215000 50.66920000
W 8.28138000 0.95756900 52.52180000
W 6.62716000 3.82619000 52.55000000
W 9.93113000 3.82373000 52.40730000
W 11.58080000 0.95778900 52.35550000
Se 6.68995000 0.00097457 54.25670000
Se 8.35579000 2.89562000 54.16750000
Se 10.01940000 0.00205029 54.11250000
Se 11.67640000 2.89202000 54.00090000
Se 6.56603000 5.68629000 50.83390000
Se 8.20422000 8.52582000 50.66920000
Se 9.84553000 5.68432000 50.69440000
Se 11.48260000 8.52343000 50.51460000
W 8.27701000 6.68875000 52.40730000
W 6.61987000 9.55038000 52.35550000
W 9.92151000 9.54290000 52.22340000
W 11.57550000 6.68313000 52.24670000
Se 6.68557000 5.78852000 54.16750000
Se 8.34277000 8.66606000 54.00090000
Se 10.01310000 5.78105000 54.02620000
Se 11.66000000 8.65249000 53.84490000
Se 6.56239000 11.36610000 50.59570000
Se 8.20057000 14.20320000 50.38670000
Se 9.84171000 11.36370000 50.47090000
Se 11.47940000 14.20140000 50.25710000
W 8.26455000 12.39850000 52.15540000
W 85.32663000 15.24880000 52.04790000
W 9.90432000 15.23820000 51.94030000
W 11.56080000 12.38820000 52.01530000
Se 6.66832000 11.54320000 53.92670000
Se 8.31504000 14.39280000 53.71660000
Se 9.98960000 11.52700000 53.80100000
Se 11.62650000 14.37110000 53.58680000
Se 9.83917000 17.04100000 50.17170000
Se 11.47860000 19.88020000 49.96840000
W 86.96706000 18.08360000 51.83460000
W 88.60395000 20.91310000 51.63320000
W 11.54030000 18.07130000 51.72910000
Se 9.95244000 17.22640000 53.50170000
Se 11.58260000 20.04770000 53.29950000
W 90.23830000 23.73930000 51.45720000
Se 13.12450000 0.00013064 50.59570000
Se 14.76210000 2.84133000 50.47090000
Se 16.40060000 0.00029155 50.38670000
Se 18.03850000 2.84077000 50.25710000
W 14.86970000 0.95805800 52.15540000
W 13.22510000 3.82083000 52.22340000
W 16.50890000 3.81786000 52.01530000
W 18.14880000 0.95831600 51.94030000
Se 13.33090000 0.00332107 53.92670000
Se 14.97750000 2.88773000 53.80100000
Se 16.62210000 0.00462544 53.71660000
Se 18.25900000 2.88334000 53.58680000
Se 13.12280000 5.68254000 50.51460000
Se 14.75980000 8.52157000 50.32910000
Se 16.39930000 5.68123000 50.31080000
Se 18.03700000 8.52033000 50.12920000
W 14.86420000 6.67707000 52.05420000
W 13.21460000 9.53427000 52.05420000
W 16.49890000 9.52562000 51.86290000
W 18.14380000 6.67125000 51.84750000
Se 13.32330000 5.77164000 53.84490000
Se 14.96000000 8.63718000 53.65850000
Se 16.61430000 5.76156000 53.64020000
Se 18.24250000 8.62206000 53.45850000
Se 13.11980000 11.36160000 50.31080000
Se 14.75760000 14.20030000 50.10120000
Se 16.39730000 11.36030000 50.12920000
Se 18.03570000 14.19970000 49.93170000
W 14.84940000 12.37730000 51.84750000
W 13.19600000 15.22600000 51.80200000
W 16.48110000 15.21380000 51.64420000
W 18.13030000 12.36700000 51.66610000
Se 13.29680000 11.50760000 53.64020000
Se 14.92520000 14.34720000 53.43090000
Se 16.58820000 11.48750000 53.45850000
Se 18.21020000 14.32390000 53.26190000
Se 13.11800000 17.04020000 50.04670000
